,title,release_date,runtime,vote_count,vote_average,budget,revenue,profit,rating_category
3982,Unnatural,2015-10-16,89,12,4.3,0.0,0.0,0.0,Poor
3983,Hustle & Flow,2005-07-22,116,99,6.9,8.0,23.563727,15.563727,Average
3984,Some Like It Hot,1959-03-18,122,808,8.0,2.883848,25.0,22.116152,Good
3985,Friday the 13th Part VII: The New Blood,1988-05-13,88,192,5.3,2.8,19.170001,16.370001,Average
3986,The Wizard of Oz,1939-08-15,102,1642,7.4,2.777,33.754967,30.977967,Good
3987,Young Frankenstein,1974-12-15,106,854,7.7,2.8,86.273333,83.473333,Good
3988,Diary of the Dead,2007-09-08,95,190,5.4,2.0,5.364858,3.364858,Average
3989,Lage Raho Munna Bhai,2006-01-01,144,44,7.6,0.0,0.0,0.0,Good
3990,Ulee's Gold,1997-06-13,112,19,6.5,0.0,0.0,0.0,Average
3991,The Black Stallion,1979-10-17,118,59,7.0,2.7,37.799643,35.099643,Good
3992,Sardaarji,2015-06-26,0,2,9.5,0.0,0.0,0.0,Excellent
3993,Journey to Saturn,2008-09-26,90,10,4.9,0.0,0.0,0.0,Poor
3994,Donovan's Reef,1963-06-12,109,30,6.0,2.686,6.6,3.9139999999999997,Average
3995,The Dress,1996-03-21,103,3,7.0,0.0,0.0,0.0,Good
3996,A Guy Named Joe,1944-03-01,120,8,6.0,2.627,5.363,2.7360000000000007,Average
3997,Blazing Saddles,1974-02-07,93,609,7.2,2.6,119.5,116.9,Good
3998,Friday the 13th: The Final Chapter,1984-04-13,91,237,5.9,2.6,32.98088,30.380879999999998,Average
3999,Ida,2013-10-25,80,260,7.1,2.15928,10.7,8.54072,Good
4000,Maurice,1987-09-18,134,61,7.1,0.0,0.0,0.0,Good
4001,Beer League,2006-09-15,86,22,5.3,0.0,0.0,0.0,Average
4002,Riding Giants,2004-07-09,105,23,7.6,2.6,3.166,0.5659999999999998,Good
4003,Timecrimes,2007-09-20,92,308,7.0,2.6,0.553198,-2.046802,Good
4004,Silver Medalist,2009-01-20,99,13,7.4,0.0,0.0,0.0,Good
4005,Timber Falls,2007-12-07,97,38,5.2,2.6,0.0,-2.6,Average
4006,Singin' in the Rain,1952-04-10,103,727,7.8,2.5408,7.2,4.6592,Good
4007,"Fat, Sick & Nearly Dead",2010-04-16,97,47,7.1,0.0,0.0,0.0,Good
4008,A Haunted House,2013-01-11,86,516,5.4,2.5,60.141683,57.641683,Average
4009,2016: Obama's America,2012-07-13,87,19,4.6,2.5,33.4,30.9,Poor
4010,That Thing You Do!,1996-10-04,108,225,6.8,0.0,34.585416,34.585416,Average
4011,Halloween III: Season of the Witch,1982-10-22,98,229,5.0,2.5,14.4,11.9,Average
4012,Escape from the Planet of the Apes,1971-05-20,98,264,6.3,2.5,12.348905,9.848905,Average
4013,Hud,1963-05-29,112,66,7.5,2.5,10.0,7.5,Good
4014,Kevin Hart: Let Me Explain,2013-07-03,74,95,7.1,0.0,32.230907,32.230907,Good
4015,My Own Private Idaho,1991-10-17,104,212,7.1,2.5,0.0,-2.5,Good
4016,Garden State,2004-07-28,102,618,7.1,2.5,26.781723,24.281723,Good
4017,Before Sunrise,1995-01-27,105,959,7.7,2.5,5.535405,3.035405,Good
4018,Evil Words,2003-10-03,100,8,6.9,0.0,0.0,0.0,Average
4019,Jesus' Son,1999-09-05,107,22,6.7,0.0,0.0,0.0,Average
4020,Saving Face,2004-09-12,91,32,6.8,0.0,0.0,0.0,Average
4021,Brick Lane,2007-11-16,102,15,5.2,0.0,0.0,0.0,Average
4022,Robot & Frank,2012-08-16,85,450,6.8,2.5,3.325038,0.8250380000000002,Average
4023,My Life Without Me,2003-03-07,106,77,7.2,0.0,9.726954,9.726954,Good
4024,The Spectacular Now,2013-08-02,95,1048,6.8,2.5,6.854611,4.354611,Average
4025,Religulous,2008-10-01,101,197,7.2,0.0,0.0,0.0,Good
4026,Fuel,2008-11-14,90,3,7.0,0.0,0.0,0.0,Good
4027,Valley of the Heart's Delight,2006-04-24,100,1,7.0,0.0,0.0,0.0,Good
4028,Eye of the Dolphin,2007-08-24,100,7,7.1,2.5,0.071904,-2.428096,Good
4029,8: The Mormon Proposition,2010-01-01,80,6,5.5,0.0,0.0,0.0,Average
4030,The Other End of the Line,2008-10-29,106,50,6.1,14.0,0.0,-14.0,Average
4031,Anatomy,2000-02-03,103,61,6.1,0.0,0.0,0.0,Average
4032,Sleep Dealer,2008-12-10,90,40,6.0,2.5,0.107559,-2.392441,Average
4033,Super,2010-09-09,96,441,6.6,2.5,0.324138,-2.175862,Average
4034,Christmas Mail,2010-12-01,89,15,5.0,0.0,0.0,0.0,Average
4035,Stung,2015-07-03,87,63,4.9,2.5,0.0,-2.5,Poor
4036,Antibirth,2016-09-02,94,40,4.8,35.0,0.0,-35.0,Poor
4037,Get on the Bus,1996-10-16,120,11,7.0,2.4,5.731103,3.331103,Good
4038,Thr3e,2006-12-01,101,21,4.8,0.0,0.0,0.0,Poor
4039,Idiocracy,2006-09-01,84,664,6.3,30.0,0.495303,-29.504697,Average
4040,The Rise of the Krays,2015-08-29,110,19,4.5,2.5,0.0,-2.5,Poor
4041,This Is England,2006-09-12,101,363,7.4,2.38,8.176544,5.796544,Good
4042,U.F.O.,2012-12-14,101,47,3.1,2.5,0.0,-2.5,Poor
4043,Bathing Beauty,1944-07-01,101,4,7.0,2.361,6.892,4.531000000000001,Good
4044,Go for It!,2011-05-13,105,5,4.6,2.45,0.0,-2.45,Poor
4045,"Dancer, Texas Pop. 81",1998-05-01,97,1,10.0,0.0,0.565592,0.565592,Excellent
4046,Show Boat,1951-07-13,107,18,6.9,2.3,11.0,8.7,Average
4047,Redemption Road,2011-08-26,91,6,4.7,0.0,0.0,0.0,Poor
4048,The Calling,2014-08-05,108,88,5.6,0.0,0.0,0.0,Average
4049,The Brave Little Toaster,1987-07-09,90,93,6.7,2.0,0.0,-2.0,Average
4050,Fantasia,1940-11-13,124,808,7.2,2.28,83.32,81.03999999999999,Good
4051,8 Days,2014-06-15,90,0,0.0,0.0,0.0,0.0,Awful
4052,Friday the 13th Part III,1982-08-13,95,254,5.7,4.0,36.690067,32.690067,Average
4053,Friday the 13th: A New Beginning,1985-03-22,92,196,5.1,2.2,21.930418,19.730418,Average
4054,The Last Sin Eater,2007-02-09,117,11,6.2,0.0,0.0,0.0,Average
4055,Do You Believe?,2015-03-20,115,48,6.6,0.0,0.0,0.0,Average
4056,Impact Point,2008-06-13,90,5,5.7,0.0,0.0,0.0,Average
4057,The Valley of Decision,1945-06-01,119,4,5.8,2.16,9.132,6.9719999999999995,Average
4058,Eden,2015-10-22,97,19,5.6,2.3,0.0,-2.3,Average
4059,Chicken Tikka Masala,2005-04-22,90,5,3.5,0.0,0.0,0.0,Poor
4060,There's Always Woodstock,2014-11-14,90,12,5.4,0.0,0.0,0.0,Average
4061,Jack Brooks: Monster Slayer,2007-10-09,85,59,5.7,0.0,0.0,0.0,Average
4062,The Best Years of Our Lives,1946-12-25,172,143,7.6,2.1,23.65,21.549999999999997,Good
4063,Bully,2001-06-15,113,125,6.7,0.0,0.480811,0.480811,Average
4064,Elling,2001-03-16,89,51,7.0,0.0,0.0,0.0,Good
4065,Mi America,2015-10-16,126,0,0.0,2.1,0.00333,-2.09667,Awful
4066,[REC],2007-04-10,78,934,7.1,1.5,30.448,28.948,Good
4067,Lies in Plain Sight,2010-10-03,88,4,4.5,0.0,0.0,0.0,Poor
4068,Sharkskin,2015-01-01,0,0,0.0,0.0,0.0,0.0,Awful
4069,Containment,2015-07-09,77,36,5.1,0.0,0.0,0.0,Average
4070,The Timber,2015-02-27,81,15,4.1,0.0,0.0,0.0,Poor
4071,From Russia with Love,1963-10-11,115,760,6.9,2.0,78.898765,76.898765,Average
4072,The Toxic Avenger Part II,1989-02-24,96,39,5.3,0.0,0.0,0.0,Average
4073,Sleeper,1973-12-17,89,200,7.0,2.0,18.344729,16.344729,Good
4074,It Follows,2015-02-04,100,1832,6.6,2.0,14.674076,12.674076,Average
4075,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,1972-08-06,88,215,6.6,2.0,18.01629,16.01629,Average
4076,To Kill a Mockingbird,1962-12-25,129,657,8.0,2.0,13.129846,11.129846,Good
4077,Mad Max 2: The Road Warrior,1981-12-24,95,957,7.3,2.0,24.600832,22.600832,Good
4078,The Legend of Drunken Master,1994-02-03,102,242,7.2,0.0,0.0,0.0,Good
4079,Boys Don't Cry,1999-09-02,118,353,7.2,2.0,11.540607,9.540607,Good
4080,Silent House,2011-01-21,85,125,5.2,2.0,13.101672,11.101672,Average
4081,The Lives of Others,2006-03-15,137,958,7.9,2.0,70.0,68.0,Good
4082,Courageous,2011-09-30,129,77,6.8,1.0,34.522221,33.522221,Average
4083,The Hustler,1961-09-25,134,240,7.6,2.0,7.6,5.6,Good
4084,Boom Town,1940-08-30,119,8,6.5,2.0,9.172,7.172000000000001,Average
4085,The Triplets of Belleville,2003-06-11,80,231,7.3,8.0,1.477676,-6.522324,Good
4086,Smoke Signals,1998-01-16,89,24,6.6,0.0,0.0,0.0,Average
4087,American Splendor,2003-08-15,101,120,7.1,0.0,6.003587,6.003587,Good
4088,Before Sunset,2004-02-10,80,718,7.6,2.7,15.992615,13.292615000000001,Good
4089,Amores perros,2000-06-16,154,521,7.6,2.0,20.908467,18.908467,Good
4090,Thirteen,2003-08-20,100,339,6.7,2.0,4.601043,2.6010429999999998,Average
4091,Gentleman's Agreement,1947-11-11,118,47,6.8,2.0,7.8,5.8,Average
4092,Winter's Bone,2010-06-11,100,565,6.8,2.0,13.831503,11.831503,Average
4093,Touching the Void,2003-09-05,106,138,7.6,0.0,13.885802,13.885802,Good
4094,Alexander's Ragtime Band,1938-05-24,106,6,4.8,2.0,4.0,2.0,Poor
4095,Me and You and Everyone We Know,2005-06-17,90,107,7.0,0.0,0.0,0.0,Good
4096,Inside Job,2010-10-08,109,286,7.7,2.0,7.871522,5.871522,Good
4097,We Are Your Friends,2015-08-26,96,658,6.3,6.0,11.12209,5.12209,Average
4098,Ghost Dog: The Way of the Samurai,1999-09-13,116,298,7.2,0.0,0.0,0.0,Good
4099,Harsh Times,2005-09-11,120,197,6.3,2.0,5.967038,3.9670379999999996,Average
4100,Captive,2015-09-17,97,92,5.6,2.0,2.801508,0.8015080000000001,Average
4101,Full Frontal,2002-08-02,96,26,4.8,2.0,2.506446,0.506446,Poor
4102,Witchboard,1986-12-31,98,58,5.9,0.0,0.0,0.0,Average
4103,Shortbus,2006-05-20,101,140,6.3,2.0,5.179037,3.179037,Average
4104,Waltz with Bashir,2008-06-25,90,291,7.8,2.0,11.125849,9.125849,Good
4105,"The Book of Mormon Movie, Volume 1: The Journey",2003-09-12,120,2,5.0,2.0,1.67273,-0.32726999999999995,Average
4106,No End in Sight,2007-07-27,102,23,7.2,2.0,1.431623,-0.5683769999999999,Good
4107,The Diary of a Teenage Girl,2015-08-07,98,279,6.8,2.0,1.477002,-0.5229980000000001,Average
4108,In the Shadow of the Moon,2007-01-19,109,31,7.6,2.0,0.0,-2.0,Good
4109,Meek's Cutoff,2010-09-05,104,77,6.5,0.0,0.876302,0.876302,Average
4110,Inside Deep Throat,2005-02-11,92,31,6.8,2.0,0.653621,-1.346379,Average
4111,Dinner Rush,2000-09-01,99,19,7.1,0.0,0.0,0.0,Good
4112,Clockwatchers,1997-01-01,96,13,5.6,0.0,0.0,0.0,Average
4113,The Virginity Hit,2010-09-10,120,19,4.6,2.0,0.563706,-1.436294,Poor
4114,Subway,1985-04-10,104,86,6.3,2.0,0.390659,-1.6093410000000001,Average
4115,House of D,2005-04-15,97,23,6.1,0.0,0.0,0.0,Average
4116,Teeth,2007-01-19,94,210,5.2,0.0,0.0,0.0,Average
4117,Six-String Samurai,1998-09-18,91,36,5.8,2.0,0.124494,-1.8755060000000001,Average
4118,Hum To Mohabbat Karega,2000-05-26,0,0,0.0,0.0,0.0,0.0,Awful
4119,It's All Gone Pete Tong,2004-09-12,90,52,7.1,2.0,0.12062,-1.87938,Good
4120,Saint John of Las Vegas,2009-06-10,84,18,5.9,3.8,0.111731,-3.688269,Average
4121,24 7: Twenty Four Seven,1997-08-31,96,10,6.3,0.0,0.0,0.0,Average
4122,Stonewall,2015-09-18,129,32,5.2,13.5,0.187674,-13.312326,Average
4123,Roadside Romeo,2008-10-24,93,3,6.7,7.0,1.1,-5.9,Average
4124,This Thing of Ours,2005-01-01,100,1,5.0,0.0,0.0,0.0,Average
4125,The Lost Medallion: The Adventures of Billy Stone,2013-03-01,97,13,5.6,0.0,0.0,0.0,Average
4126,The Last Five Years,2014-11-03,94,143,5.5,0.0,0.0,0.0,Average
4127,The Missing Person,2009-01-16,95,9,6.4,0.0,0.0,0.0,Average
4128,Return of the Living Dead 3,1993-10-01,97,88,5.9,2.0,0.054207,-1.945793,Average
4129,London,2005-02-10,92,96,6.1,0.0,0.0,0.0,Average
4130,Sherrybaby,2006-09-08,96,41,6.3,2.0,0.622806,-1.377194,Average
4131,Circle,2015-10-02,87,333,6.0,0.0,0.0,0.0,Average
4132,Eden Lake,2008-09-12,91,406,6.7,0.0,3.983997,3.983997,Average
4133,Plush,2013-09-13,98,40,5.4,0.0,0.0,0.0,Average
4134,Lesbian Vampire Killers,2009-03-16,86,124,5.3,0.0,0.0,0.0,Average
4135,Gangster's Paradise: Jerusalema,2008-02-11,120,16,6.8,0.0,0.0,0.0,Average
4136,Freeze Frame,2004-05-01,99,18,6.9,0.0,0.0,0.0,Average
4137,Grave Encounters,2011-09-09,92,381,6.1,1.0,0.0,-1.0,Average
4138,Stitches,2012-05-19,86,92,5.5,0.1,0.095,-0.0050000000000000044,Average
4139,Nine Dead,2010-01-01,98,84,5.2,2.0,0.0,-2.0,Average
4140,"To Be Frank, Sinatra at 100",2015-12-12,103,0,0.0,2e-06,0.0,-2e-06,Awful
4141,Bananas,1971-04-28,82,165,6.7,2.0,11.833696,9.833696,Average
4142,Supercapitalist,2012-08-10,103,2,3.5,0.0,0.0,0.0,Poor
4143,Rockaway,2007-07-07,76,2,5.8,0.0,0.0,0.0,Average
4144,The Lady from Shanghai,1947-12-24,87,102,7.2,2.3,0.0,-2.3,Good
4145,No Man's Land: The Rise of Reeker,2008-05-01,88,27,4.4,2.0,0.0,-2.0,Poor
4146,Highway,2002-01-01,97,37,5.6,14.0,0.0,-14.0,Average
4147,Small Apartments,2012-03-10,96,50,5.7,2.0,0.0,-2.0,Average
4148,Coffee Town,2013-07-09,87,45,6.7,0.0,0.0,0.0,Average
4149,The Ghastly Love of Johnny X,2013-04-26,106,8,6.6,0.0,0.0,0.0,Average
4150,All Is Bright,2013-09-10,107,36,5.3,0.0,0.0,0.0,Average
4151,The Torture Chamber of Dr. Sadism,1967-10-05,85,12,6.3,0.0,0.0,0.0,Average
4152,Straight A's,2013-01-16,88,46,5.2,7.0,0.0,-7.0,Average
4153,A Funny Thing Happened on the Way to the Forum,1966-10-16,99,24,6.1,0.0,0.0,0.0,Average
4154,Slacker Uprising,2007-09-27,102,10,5.9,0.0,0.0,0.0,Average
4155,The Legend of Hell's Gate: An American Conspiracy,2011-03-03,108,8,3.9,0.0,0.0,0.0,Poor
4156,The Walking Deceased,2015-03-20,90,35,4.2,0.0,0.0,0.0,Poor
4157,The Curse of Downers Grove,2015-08-21,89,24,4.4,2.0,0.0,-2.0,Poor
4158,Shark Lake,2015-10-02,92,19,4.4,2.0,0.0,-2.0,Poor
4159,River's Edge,1986-08-27,99,59,6.7,19.0,0.0,-19.0,Average
4160,Northfork,2003-01-01,103,24,6.7,0.0,0.0,0.0,Average
4161,The Marine 4: Moving Target,2015-04-10,90,49,5.8,1.95,0.0,-1.95,Average
4162,Buried,2010-09-24,94,827,6.6,1.98765,19.15248,17.164830000000002,Average
4163,Submarine,2011-03-18,97,443,7.4,0.0,0.864659,0.864659,Good
4164,The Square,2013-06-07,88,55,7.8,0.0,0.0,0.0,Good
4165,One to Another,2006-07-21,95,12,5.8,0.0,0.0,0.0,Average
4166,ABCD (Any Body Can Dance),2013-02-07,160,10,5.6,0.0,0.222,0.222,Average
4167,Man on Wire,2008-07-25,94,275,7.5,0.0,2.957978,2.957978,Good
4168,Abandoned,2015-08-30,82,27,5.8,0.0,0.0,0.0,Average
4170,The Last Exorcism,2010-08-27,87,328,5.6,1.8,67.73809,65.93809,Average
4171,Nowhere Boy,2009-12-25,98,244,7.2,0.0,0.0,0.0,Good
4172,A Streetcar Named Desire,1951-09-18,125,281,7.6,1.8,8.0,6.2,Good
4173,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964-01-29,95,1442,8.0,1.8,9.440272,7.640272,Good
4174,The Crime of Padre Amaro,2002-10-01,118,36,6.2,1.8,0.0,-1.8,Average
4175,Beasts of the Southern Wild,2012-06-29,93,403,6.8,1.8,21.107746,19.307745999999998,Average
4176,Battle for the Planet of the Apes,1973-06-15,93,215,5.5,1.7,8.844595,7.144595,Average
4177,Songcatcher,2001-03-01,109,9,5.6,0.0,0.0,0.0,Average
4179,Vaalu,2015-08-14,155,5,6.7,0.0,0.0,0.0,Average
4180,The Greatest Movie Ever Sold,2011-04-22,87,88,6.4,0.0,0.621951,0.621951,Average
4181,Ed and His Dead Mother,1993-06-04,93,12,5.5,0.0,0.0,0.0,Average
4182,Travellers and Magicians,2003-09-09,108,9,6.8,0.0,0.0,0.0,Average
4183,Hang 'em High,1968-07-31,114,192,6.7,1.8,6.8,5.0,Average
4184,Deadline - U.S.A.,1952-03-14,87,17,6.9,0.0,0.0,0.0,Average
4185,Sublime,2007-06-15,113,33,5.3,0.0,0.0,0.0,Average
4186,A Beginner's Guide to Snuff,2016-03-04,87,0,0.0,0.0,0.0,0.0,Awful
4187,Independence Daysaster,2013-06-27,86,22,4.2,1.8,0.0,-1.8,Poor
4188,Dysfunctional Friends,2012-02-03,101,4,5.0,1.8,0.0,-1.8,Average
4189,Run Lola Run,1998-08-20,81,664,7.2,1.53,7.267585,5.737585,Good
4190,May,2002-01-13,93,152,6.3,0.5,0.150277,-0.349723,Average
4191,Against the Wild,2013-12-29,90,19,4.9,1.493619,0.0,-1.493619,Poor
4192,Under the Same Moon,2008-03-20,106,28,7.0,0.0,23.311391,23.311391,Good
4193,Conquest of the Planet of the Apes,1972-06-29,88,236,6.1,1.7,9.7,7.999999999999999,Average
4194,In the Bedroom,2001-11-23,130,89,6.4,1.7,0.0,-1.7,Average
4195,I Spit on Your Grave,2010-06-17,108,519,6.3,2.0,0.572809,-1.427191,Average
4196,"Happy, Texas",1999-12-03,98,39,5.5,1.7,1.943649,0.243649,Average
4197,My Summer of Love,2004-08-20,86,59,6.0,0.0,0.0,0.0,Average
4198,The Lunchbox,2013-09-19,104,221,7.3,1.0,4.235151,3.235151,Good
4199,Yes,2005-08-05,100,7,5.9,0.0,0.0,0.0,Average
4200,You Can't Take It With You,1938-08-23,126,79,7.2,1.644736,7.433101,5.788365,Good
4201,From Here to Eternity,1953-08-04,118,133,7.2,1.65,30.5,28.85,Good
4202,She Wore a Yellow Ribbon,1949-10-22,103,61,7.1,1.6,5.4,3.8000000000000003,Good
4203,Grace Unplugged,2013-10-04,102,24,6.0,0.0,0.0,0.0,Average
4204,Foolish,1999-04-09,84,3,6.3,0.0,6.033999,6.033999,Average
4205,N-Secure,2010-10-15,0,4,4.3,0.0,2.592808,2.592808,Poor
4206,Caramel,2007-07-01,96,52,6.8,0.0,0.0,0.0,Average
4207,Out of the Dark,2014-08-27,92,55,4.6,0.0,0.0,0.0,Poor
4208,The Bubble,2006-06-06,114,20,7.6,0.0,0.0,0.0,Good
4209,The Conversation,1974-04-07,113,372,7.5,1.6,4.42,2.82,Good
4210,Dil Jo Bhi Kahey...,2006-12-07,0,0,0.0,0.0,0.0,0.0,Awful
4211,Mississippi Mermaid,1969-06-18,123,32,6.7,0.0,0.0,0.0,Average
4212,I Love Your Work,2003-10-05,111,2,6.5,0.0,0.0,0.0,Average
4213,Cabin Fever,2016-02-12,99,111,4.4,0.0,0.0,0.0,Poor
4214,Waitress,2007-05-25,108,129,6.7,2.0,22.17943,20.17943,Average
4215,Bloodsport,1988-02-26,92,363,6.6,1.5,11.806119,10.306119,Average
4216,Mr. Smith Goes to Washington,1939-10-19,129,241,7.9,1.5,9.6,8.1,Good
4217,Kids,1995-07-28,91,279,6.8,1.5,7.412216,5.912216,Average
4218,The Squid and the Whale,2005-10-05,81,226,6.9,1.5,11.098131,9.598131,Average
4219,Kissing Jessica Stein,2001-04-21,97,48,5.9,1.0,10.013424,9.013424,Average
4220,Kickboxer: Vengeance,2016-07-14,90,99,4.5,17.0,0.0,-17.0,Poor
4221,Spellbound,1945-12-28,111,160,7.3,1.5,7.0,5.5,Good
4222,Exotica,1994-09-24,103,64,6.5,0.0,0.0,0.0,Average
4223,Buffalo '66,1998-01-20,110,166,7.1,1.5,2.375097,0.8750969999999998,Good
4224,Insidious,2010-09-13,103,1737,6.8,1.5,97.00915,95.50915,Average
4225,Repo Man,1984-02-20,92,144,6.7,1.5,2.3,0.7999999999999998,Average
4226,Nine Queens,2000-08-31,114,153,7.4,1.5,0.0,-1.5,Good
4227,The Gatekeepers,2012-07-09,101,39,6.5,0.0,0.0,0.0,Average
4228,The Ballad of Jack and Rose,2005-03-25,111,43,6.5,1.5,0.712294,-0.787706,Average
4229,The To Do List,2013-07-24,104,342,5.5,1.5,3.566225,2.066225,Average
4230,Killing Zoe,1993-10-01,96,111,6.1,1.5,0.418961,-1.081039,Average
4231,The Believer,2001-01-19,98,151,6.8,1.5,0.416925,-1.083075,Average
4232,Snow Angels,2008-03-07,106,48,6.5,0.0,0.414404,0.414404,Average
4233,Unsullied,2015-08-28,93,1,3.0,0.0,0.0,0.0,Poor
4234,Session 9,2001-08-10,100,251,6.2,1.5,0.373967,-1.126033,Average
4235,I Want Someone to Eat Cheese With,2006-01-01,80,12,5.7,0.0,0.0,0.0,Average
4236,Mooz-lum,2011-02-11,95,3,4.5,0.0,0.330048,0.330048,Poor
4237,Hatchet,2006-04-27,83,159,5.7,0.0,0.0,0.0,Average
4238,Modern Times,1936-02-05,87,856,8.1,1e-06,8.5,8.499999,Good
4239,Stolen Summer,2002-03-22,91,9,6.4,0.0,0.0,0.0,Average
4240,My Name Is Bruce,2007-10-01,86,107,5.9,1.5,0.173066,-1.326934,Average
4241,The Salon,2005-01-13,0,1,3.5,1.5,0.0,-1.5,Poor
4242,Road Hard,2015-03-06,97,8,6.6,1.5,0.0,-1.5,Average
4243,Forty Shades of Blue,2005-12-07,108,2,6.0,1.5,0.0,-1.5,Average
4244,Amigo,2010-07-14,128,2,6.0,1.2,0.0,-1.2,Average
4245,Pontypool,2009-03-06,93,183,6.6,1.5,0.032,-1.468,Average
4246,Trucker,2008-04-24,90,16,6.8,2.0,0.0,-2.0,Average
4247,Me You and Five Bucks,2015-07-07,90,2,10.0,1e-06,0.0,-1e-06,Excellent
4248,The Lords of Salem,2012-09-10,101,242,5.1,1.5,1.165882,-0.3341179999999999,Average
4249,Housebound,2014-09-04,109,358,6.5,0.0,0.0,0.0,Average
4250,Wal-Mart: The High Cost of Low Price,2005-11-04,98,24,6.9,0.0,0.0,0.0,Average
4251,Fetching Cody,2005-10-01,87,6,6.8,1e-06,0.0,-1e-06,Average
4252,Last I Heard,2013-01-01,98,1,6.0,0.0,0.0,0.0,Average
4253,Closer to the Moon,2013-11-29,112,13,6.4,9.0,0.0,-9.0,Average
4254,Mutant World,2014-09-27,85,9,2.6,0.0,1.5,1.5,Awful
4255,Growing Up Smith,2017-02-03,102,7,7.4,0.0,0.0,0.0,Good
4256,Checkmate,2015-07-03,102,13,4.2,0.0,0.0,0.0,Poor
4257,#Horror,2015-11-20,90,52,3.3,1.5,0.0,-1.5,Poor
4258,Wind Walkers,2016-01-28,93,6,7.5,0.0,0.0,0.0,Good
4259,Snow White and the Seven Dwarfs,1937-12-20,83,1914,6.9,1.488423,184.925486,183.437063,Average
4260,The Holy Girl,2004-05-06,106,10,6.8,1.4,0.0,-1.4,Average
4261,Shalako,1968-11-06,113,12,5.4,1.455,2.62,1.165,Average
4262,Incident at Loch Ness,2004-12-17,94,18,5.9,1e-06,0.0,-1e-06,Average
4263,The Dog Lover,2016-07-08,101,6,5.3,2.0,0.0,-2.0,Average
4264,GirlHouse,2014-10-16,100,97,5.2,3.15,0.0,-3.15,Average
4265,The Blue Room,2014-05-16,75,32,6.2,0.0,0.0,0.0,Average
4266,House at the End of the Drive,2014-01-11,91,0,0.0,0.0,0.0,0.0,Awful
4267,Batman,1966-07-30,105,203,6.1,1.3778,0.0,-1.3778,Average
4268,"Lock, Stock and Two Smoking Barrels",1998-03-05,105,1648,7.5,1.35,3.897569,2.5475689999999998,Good
4269,The Ballad of Gregorio Cortez,1983-08-19,104,0,0.0,0.0,0.0,0.0,Awful
4270,The Celebration,1998-05-20,105,207,7.7,1.3,0.0,-1.3,Good
4271,Trees Lounge,1996-10-11,95,51,6.7,0.0,0.0,0.0,Average
4272,Journey from the Fall,2006-02-22,135,1,5.0,1.3,0.639,-0.661,Average
4273,The Basket,2000-05-05,105,6,6.5,0.0,0.619042,0.619042,Average
4274,Eddie: The Sleepwalking Cannibal,2012-04-22,79,30,6.1,0.0,0.001632,0.001632,Average
4275,Queen of the Mountains,2014-08-22,135,0,0.0,0.0,0.0,0.0,Awful
4276,Def-Con 4,1985-03-15,88,10,2.8,0.0,0.0,0.0,Awful
4277,The Hebrew Hammer,2003-01-01,85,18,5.9,1.0,0.0,-1.0,Average
4278,Neal 'n' Nikki,2005-12-09,122,4,2.3,0.0,0.0,0.0,Awful
4279,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,2010-06-08,82,34,3.2,0.0,0.0,0.0,Poor
4280,Forget Me Not,2009-10-22,103,66,5.0,0.0,0.0,0.0,Average
4281,Rebecca,1940-04-12,130,336,7.7,1.288,6.0,4.712,Good
4282,Friday the 13th Part 2,1981-05-01,87,315,6.0,1.25,21.722776,20.472776,Average
4283,The Lost Weekend,1945-11-25,101,112,7.4,1.25,11.0,9.75,Good
4284,C.H.U.D.,1984-08-31,88,62,5.3,1.25,3.412497,2.162497,Average
4285,Filly Brown,2013-04-19,100,10,5.9,0.0,0.0,0.0,Average
4286,The Lion of Judah,2011-06-03,87,2,5.8,15.0,0.0,-15.0,Average
4287,Niagara,1953-01-21,92,79,6.7,1.25,8.5,7.25,Average
4288,How Green Was My Valley,1941-10-28,118,72,6.8,1.25,6.0,4.75,Average
4289,Da Sweet Blood of Jesus,2014-06-22,123,13,4.1,0.0,0.0,0.0,Poor
4290,"Sex, Lies, and Videotape",1989-08-18,100,185,6.7,1.2,0.0,-1.2,Average
4291,Saw,2004-10-01,103,2184,7.2,1.2,103.911669,102.711669,Good
4292,Super Troopers,2001-01-18,100,362,6.6,3.0,18.492362,15.492362,Average
4293,The Algerian,2015-08-07,99,0,0.0,1e-06,0.0,-1e-06,Awful
4294,The Amazing Catfish,2013-08-10,87,17,5.7,1.3,0.0,-1.3,Average
4295,Monsoon Wedding,2001-08-30,114,57,6.8,0.0,0.0,0.0,Average
4296,You Can Count on Me,2000-11-17,111,88,6.8,0.0,0.0,0.0,Average
4297,The Trouble with Harry,1955-10-03,99,149,6.9,1.2,7.0,5.8,Average
4298,But I'm a Cheerleader,1999-09-12,85,101,6.5,0.0,0.0,0.0,Average
4299,Home Run,2013-04-19,114,24,6.3,1.2,2.86102,1.66102,Average
4300,Reservoir Dogs,1992-09-02,99,3697,8.0,1.2,14.661007,13.461007,Good
4301,The Blue Bird,1940-01-19,88,8,6.4,0.0,0.0,0.0,Average
4302,"The Good, the Bad and the Ugly",1966-12-23,161,2311,8.1,1.2,6.0,4.8,Good
